model,dataset,coverage,stride,n_classes,mean_acc,std_acc,min_acc,max_acc
slowfast_r50,ssv2,25,1,174,0.09350734849293618,0.1384309326523123,0.0,0.85
slowfast_r50,ssv2,25,2,174,0.06424771360449806,0.12293001361440646,0.0,0.75
slowfast_r50,ssv2,25,4,174,0.04139443436176648,0.10891268239807142,0.0,0.8
slowfast_r50,ssv2,25,8,174,0.03218390804597702,0.10396114533590031,0.0,0.85
slowfast_r50,ssv2,25,16,174,0.025287356321839084,0.0995288215202098,0.0,0.85
slowfast_r50,ssv2,50,1,174,0.2828080455816123,0.1942006147729127,0.0,0.8
slowfast_r50,ssv2,50,2,174,0.2126347816803672,0.18226283103938298,0.0,0.75
slowfast_r50,ssv2,50,4,174,0.10161382157218604,0.14303316409542025,0.0,0.8
slowfast_r50,ssv2,50,8,174,0.06066243194192377,0.12182931852068474,0.0,0.85
slowfast_r50,ssv2,50,16,174,0.036206896551724134,0.10512575875814065,0.0,0.85
slowfast_r50,ssv2,75,1,174,0.4521370581908908,0.23188850879067022,0.0,0.95
slowfast_r50,ssv2,75,2,174,0.40091789438098285,0.23581003921138524,0.0,1.0
slowfast_r50,ssv2,75,4,174,0.2149170996287202,0.18976114359868923,0.0,0.75
slowfast_r50,ssv2,75,8,174,0.09552358753543765,0.14452065074328369,0.0,0.7222222222222222
slowfast_r50,ssv2,75,16,174,0.05605800900719231,0.11972708449336737,0.0,0.7777777777777778
slowfast_r50,ssv2,100,1,174,0.49246683095500754,0.2459047072601828,0.0,1.0
slowfast_r50,ssv2,100,2,174,0.4565983713509602,0.23862553395319805,0.0,0.95
slowfast_r50,ssv2,100,4,174,0.26381097054671837,0.197496554415044,0.0,0.7368421052631579
slowfast_r50,ssv2,100,8,174,0.12290317367116235,0.1530225893362702,0.0,0.7222222222222222
slowfast_r50,ssv2,100,16,174,0.0641696222752057,0.13234247156768145,0.0,0.7777777777777778
slowfast_r50,hmdb51,10,1,51,0.37309865638721945,0.2997849209726755,0.0,1.0
slowfast_r50,hmdb51,10,2,51,0.35027140371112325,0.3077671997083123,0.0,1.0
slowfast_r50,hmdb51,10,4,51,0.3047811401822511,0.30168784319850506,0.0,1.0
slowfast_r50,hmdb51,10,8,51,0.2784633271953432,0.2981013268494693,0.0,1.0
slowfast_r50,hmdb51,10,16,51,0.26227049987521667,0.2853451735148363,0.0,1.0
slowfast_r50,hmdb51,25,1,51,0.5439404210256514,0.27027417048361846,0.05,1.0
slowfast_r50,hmdb51,25,2,51,0.5121291068887134,0.2847256416167341,0.0,1.0
slowfast_r50,hmdb51,25,4,51,0.4088424155351855,0.2970204221840477,0.0,1.0
slowfast_r50,hmdb51,25,8,51,0.36515973950639763,0.313072029291787,0.0,1.0
slowfast_r50,hmdb51,25,16,51,0.3342289065609044,0.30711596739107183,0.0,1.0
slowfast_r50,hmdb51,50,1,51,0.7019431628860695,0.22933959199690537,0.15,1.0
slowfast_r50,hmdb51,50,2,51,0.6734683691157922,0.2511723181502954,0.15,1.0
slowfast_r50,hmdb51,50,4,51,0.5822100305550496,0.29089223355954685,0.05,1.0
slowfast_r50,hmdb51,50,8,51,0.45209509500394585,0.32234791795768303,0.0,1.0
slowfast_r50,hmdb51,50,16,51,0.3788641514397297,0.3290983135443946,0.0,1.0
slowfast_r50,hmdb51,75,1,51,0.7724725476705993,0.20885115323150105,0.2,1.0
slowfast_r50,hmdb51,75,2,51,0.7542785500853247,0.22358406093341973,0.2,1.0
slowfast_r50,hmdb51,75,4,51,0.6586903991042581,0.2561127101758942,0.15,1.0
slowfast_r50,hmdb51,75,8,51,0.5213152667327681,0.30894917962842133,0.0,1.0
slowfast_r50,hmdb51,75,16,51,0.398249408122382,0.3282257488427787,0.0,1.0
slowfast_r50,hmdb51,100,1,51,0.7986517500016862,0.18692105681987833,0.25,1.0
slowfast_r50,hmdb51,100,2,51,0.7739842806747741,0.19417306177447666,0.25,1.0
slowfast_r50,hmdb51,100,4,51,0.6850172335876215,0.2539174896494152,0.15789473684210525,1.0
slowfast_r50,hmdb51,100,8,51,0.5497437726380542,0.29907932136893295,0.0,1.0
slowfast_r50,hmdb51,100,16,51,0.42460162083409214,0.32609735261127293,0.0,1.0
slowfast_r50,diving48,10,1,47,0.0821048632218845,0.14796970079658067,0.0,0.8
slowfast_r50,diving48,10,2,47,0.07651975683890577,0.14126980053923022,0.0,0.75
slowfast_r50,diving48,10,4,47,0.0648936170212766,0.13749106438041286,0.0,0.8
slowfast_r50,diving48,10,8,47,0.06099290780141843,0.14555725817541515,0.0,0.85
slowfast_r50,diving48,10,16,47,0.05159574468085106,0.14821439517813492,0.0,0.85
slowfast_r50,diving48,25,1,47,0.13814589665653498,0.17698849086891144,0.0,0.85
slowfast_r50,diving48,25,2,47,0.15181104356636274,0.18412026590244687,0.0,0.9
slowfast_r50,diving48,25,4,47,0.11578014184397163,0.1636339480947079,0.0,0.8
slowfast_r50,diving48,25,8,47,0.08820921985815602,0.16250306376927887,0.0,0.9
slowfast_r50,diving48,25,16,47,0.08040780141843971,0.1598159864568835,0.0,0.9
slowfast_r50,diving48,50,1,47,0.3395072213282477,0.2587072065190251,0.0,1.0
slowfast_r50,diving48,50,2,47,0.34827934719987286,0.2133000483324219,0.0,0.95
slowfast_r50,diving48,50,4,47,0.2739823589010072,0.2182366867026745,0.0,0.9
slowfast_r50,diving48,50,8,47,0.15250536384766672,0.18892417712567686,0.0,0.8
slowfast_r50,diving48,50,16,47,0.12297365754812564,0.192458774158052,0.0,0.95
slowfast_r50,diving48,75,1,47,0.5312257881876155,0.24632420809873337,0.0,1.0
slowfast_r50,diving48,75,2,47,0.5206341756560781,0.26608433004672416,0.0,1.0
slowfast_r50,diving48,75,4,47,0.4056139122315593,0.23372793888841253,0.0,1.0
slowfast_r50,diving48,75,8,47,0.20227541371158392,0.22865563455986634,0.0,1.0
slowfast_r50,diving48,75,16,47,0.13062086536742357,0.21611035470127182,0.0,1.0
slowfast_r50,diving48,100,1,47,0.4681265768718836,0.24618685787539,0.0,1.0
slowfast_r50,diving48,100,2,47,0.46344438484613704,0.24367513454225076,0.0,1.0
slowfast_r50,diving48,100,4,47,0.39691380098138546,0.2363105074369719,0.0,1.0
slowfast_r50,diving48,100,8,47,0.2103850050658561,0.23498718058632057,0.0,1.0
slowfast_r50,diving48,100,16,47,0.09807497467071936,0.14554547649635086,0.0,0.55
slowfast_r50,autsl,10,1,226,0.01356544014904518,0.03609074250060433,0.0,0.25
slowfast_r50,autsl,10,2,226,0.01287843502561714,0.03882367402424653,0.0,0.35
slowfast_r50,autsl,10,4,226,0.009781089892873776,0.02981417574910436,0.0,0.2
slowfast_r50,autsl,10,8,226,0.008455026165100413,0.03348377530265041,0.0,0.35294117647058826
slowfast_r50,autsl,10,16,226,0.008455026165100413,0.03348377530265041,0.0,0.35294117647058826
slowfast_r50,autsl,25,1,226,0.07283038195871425,0.12805799811459045,0.0,0.8
slowfast_r50,autsl,25,2,226,0.06476265711998198,0.1267438120087955,0.0,0.75
slowfast_r50,autsl,25,4,226,0.045195758787911995,0.09457076188863549,0.0,0.6
slowfast_r50,autsl,25,8,226,0.025240874179201258,0.055500913333890387,0.0,0.45
slowfast_r50,autsl,25,16,226,0.016049602576630715,0.044626272923774364,0.0,0.35294117647058826
slowfast_r50,autsl,50,1,226,0.4470467168869865,0.26760275551264273,0.0,1.0
slowfast_r50,autsl,50,2,226,0.4736161853046904,0.2753171753326792,0.0,1.0
slowfast_r50,autsl,50,4,226,0.2766967637914444,0.2755102132428954,0.0,1.0
slowfast_r50,autsl,50,8,226,0.15952037557287016,0.2372739764716988,0.0,0.95
slowfast_r50,autsl,50,16,226,0.10669850924378446,0.17148841865758188,0.0,0.7777777777777778
slowfast_r50,autsl,75,1,226,0.7506713829883643,0.18787512256851738,0.2,1.0
slowfast_r50,autsl,75,2,226,0.7692977304377617,0.17548170264766105,0.23529411764705882,1.0
slowfast_r50,autsl,75,4,226,0.5127473182733259,0.246159832696105,0.0,1.0
slowfast_r50,autsl,75,8,226,0.24111260336602128,0.2587410821786036,0.0,1.0
slowfast_r50,autsl,75,16,226,0.15585467392503202,0.2258571429964936,0.0,1.0
slowfast_r50,autsl,100,1,226,0.8215395097465498,0.16017818217743146,0.35,1.0
slowfast_r50,autsl,100,2,226,0.7729298783036557,0.1921133850270316,0.25,1.0
slowfast_r50,autsl,100,4,226,0.414922077832363,0.2759973278358722,0.0,1.0
slowfast_r50,autsl,100,8,226,0.13980080504488707,0.19135834379221556,0.0,1.0
slowfast_r50,autsl,100,16,226,0.04637372104562986,0.10538777793030286,0.0,0.8
slowfast_r50,driveact,10,1,33,0.2961963961963962,0.3807573418394221,0.0,1.0
slowfast_r50,driveact,10,2,33,0.28893513893513895,0.38464580094855916,0.0,1.0
slowfast_r50,driveact,10,4,33,0.28006068006068,0.3859803488378786,0.0,1.0
slowfast_r50,driveact,10,8,33,0.2777296777296777,0.38096818850480635,0.0,1.0
slowfast_r50,driveact,10,16,33,0.2777296777296777,0.38096818850480635,0.0,1.0
slowfast_r50,driveact,25,1,33,0.40113775113775113,0.3757304434711735,0.0,1.0
slowfast_r50,driveact,25,2,33,0.3558811558811559,0.3845331295368261,0.0,1.0
slowfast_r50,driveact,25,4,33,0.29631664631664634,0.3887323209497622,0.0,1.0
slowfast_r50,driveact,25,8,33,0.28119103119103117,0.3920527117727293,0.0,1.0
slowfast_r50,driveact,25,16,33,0.2777296777296777,0.38096818850480635,0.0,1.0
slowfast_r50,driveact,50,1,33,0.5041107041107041,0.35243843850461487,0.0,1.0
slowfast_r50,driveact,50,2,33,0.4502701002701002,0.37028943044118684,0.0,1.0
slowfast_r50,driveact,50,4,33,0.36666296666296666,0.382610028307998,0.0,1.0
slowfast_r50,driveact,50,8,33,0.31565471565471565,0.39046789337306814,0.0,1.0
slowfast_r50,driveact,50,16,33,0.3085840085840086,0.3924012257987114,0.0,1.0
slowfast_r50,driveact,75,1,33,0.5966980830617193,0.3123447148998902,0.0,1.0
slowfast_r50,driveact,75,2,33,0.5256336256336256,0.35672183929628837,0.0,1.0
slowfast_r50,driveact,75,4,33,0.4006345506345506,0.39078518961113873,0.0,1.0
slowfast_r50,driveact,75,8,33,0.3355847855847856,0.3970891876924018,0.0,1.0
slowfast_r50,driveact,75,16,33,0.3045880045880046,0.38924901308229876,0.0,1.0
slowfast_r50,driveact,100,1,33,0.6979934207206935,0.2802276741371495,0.0,1.0
slowfast_r50,driveact,100,2,33,0.5992398174216356,0.3349498028100316,0.0,1.0
slowfast_r50,driveact,100,4,33,0.488962888962889,0.3740493640348684,0.0,1.0
slowfast_r50,driveact,100,8,33,0.3693972693972694,0.38218050784640667,0.0,1.0
slowfast_r50,driveact,100,16,33,0.312983312983313,0.386759417899196,0.0,1.0
slowfast_r50,epic_kitchens,10,1,89,0.11432138398430534,0.17290764136414938,0.0,0.85
slowfast_r50,epic_kitchens,10,2,89,0.11373729266987694,0.16793398200027884,0.0,0.75
slowfast_r50,epic_kitchens,10,4,89,0.09616550740146247,0.1510201475454711,0.0,0.65
slowfast_r50,epic_kitchens,10,8,89,0.08407347957909755,0.1481803823016583,0.0,0.75
slowfast_r50,epic_kitchens,10,16,89,0.07091136079900125,0.13208863060655504,0.0,0.6
slowfast_r50,epic_kitchens,25,1,89,0.16532013554485464,0.20779898333584665,0.0,1.0
slowfast_r50,epic_kitchens,25,2,89,0.1597645799892991,0.20870578109249963,0.0,1.0
slowfast_r50,epic_kitchens,25,4,89,0.14849741394685215,0.18291968719630114,0.0,0.7
slowfast_r50,epic_kitchens,25,8,89,0.12072855359372214,0.16457249603212792,0.0,0.65
slowfast_r50,epic_kitchens,25,16,89,0.08894239343677546,0.15209197463577312,0.0,0.75
slowfast_r50,epic_kitchens,50,1,89,0.22439361512395223,0.2349910688670113,0.0,1.0
slowfast_r50,epic_kitchens,50,2,89,0.20741483859461388,0.22758128830395205,0.0,0.85
slowfast_r50,epic_kitchens,50,4,89,0.18721241305510972,0.22490828862632883,0.0,1.0
slowfast_r50,epic_kitchens,50,8,89,0.16937756375958624,0.21240139590552307,0.0,0.8
slowfast_r50,epic_kitchens,50,16,89,0.13382379168896025,0.1938487173091225,0.0,0.8
slowfast_r50,epic_kitchens,75,1,89,0.2682187038928612,0.2487307087784775,0.0,0.8
slowfast_r50,epic_kitchens,75,2,89,0.25835603223243675,0.25296562942964457,0.0,0.8
slowfast_r50,epic_kitchens,75,4,89,0.24104285227880734,0.24738220992083818,0.0,0.8
slowfast_r50,epic_kitchens,75,8,89,0.2077804530051721,0.2115800795048222,0.0,0.7
slowfast_r50,epic_kitchens,75,16,89,0.16738006063848762,0.20994307985856753,0.0,0.75
slowfast_r50,epic_kitchens,100,1,89,0.28705230474893395,0.26718572284019615,0.0,0.85
slowfast_r50,epic_kitchens,100,2,89,0.28620960811972046,0.25877375173354394,0.0,0.8
slowfast_r50,epic_kitchens,100,4,89,0.27172284644194755,0.25863605692804853,0.0,0.8
slowfast_r50,epic_kitchens,100,8,89,0.22499108257535227,0.2267861559719301,0.0,0.8
slowfast_r50,epic_kitchens,100,16,89,0.1640271089709292,0.1998322603807704,0.0,0.75
slowfast_r50,finegym,10,1,97,0.07062866383666869,0.2073300485248711,0.0,1.0
slowfast_r50,finegym,10,2,97,0.056233575904588634,0.18098458974962608,0.0,1.0
slowfast_r50,finegym,10,4,97,0.052018900343642614,0.1737400008385252,0.0,0.95
slowfast_r50,finegym,10,8,97,0.04926975945017181,0.172714710449379,0.0,0.95
slowfast_r50,finegym,10,16,97,0.04823883161512027,0.17255634631806263,0.0,0.95
slowfast_r50,finegym,25,1,97,0.16622320893849096,0.2574398946789485,0.0,1.0
slowfast_r50,finegym,25,2,97,0.144254964348083,0.24569145057112665,0.0,0.95
slowfast_r50,finegym,25,4,97,0.09107009868516043,0.2158091333655643,0.0,1.0
slowfast_r50,finegym,25,8,97,0.056749039822114405,0.1768661812188165,0.0,0.95
slowfast_r50,finegym,25,16,97,0.052453507176066304,0.1731527897409924,0.0,0.95
slowfast_r50,finegym,50,1,97,0.5322780269071483,0.3445018581649753,0.0,1.0
slowfast_r50,finegym,50,2,97,0.3475632732606656,0.33544858983515113,0.0,1.0
slowfast_r50,finegym,50,4,97,0.1815810119028178,0.2787305931490345,0.0,1.0
slowfast_r50,finegym,50,8,97,0.09847610232372928,0.23372568309157393,0.0,1.0
slowfast_r50,finegym,50,16,97,0.05472508591065292,0.17927426201001198,0.0,0.95
slowfast_r50,finegym,75,1,97,0.6909620078055493,0.3373994270666262,0.0,1.0
slowfast_r50,finegym,75,2,97,0.5275954160050582,0.3639676004297499,0.0,1.0
slowfast_r50,finegym,75,4,97,0.22849094950528034,0.2896377981484531,0.0,1.0
slowfast_r50,finegym,75,8,97,0.10746985199643909,0.2309024174099052,0.0,1.0
slowfast_r50,finegym,75,16,97,0.06606529209621993,0.20464176377165139,0.0,1.0
slowfast_r50,finegym,100,1,97,0.8016776760612737,0.2423035289037413,0.0,1.0
slowfast_r50,finegym,100,2,97,0.6090561038460084,0.33081211261868637,0.0,1.0
slowfast_r50,finegym,100,4,97,0.2590817126815818,0.307764219502378,0.0,1.0
slowfast_r50,finegym,100,8,97,0.09607722340359344,0.21973357448907105,0.0,1.0
slowfast_r50,finegym,100,16,97,0.06735395189003436,0.20388185244310472,0.0,1.0
timesformer,ucf101,10,1,101,0.8272277227722772,0.20427001156254523,0.05,1.0
timesformer,ucf101,10,2,101,0.8257425742574258,0.20671403694308454,0.0,1.0
timesformer,ucf101,10,4,101,0.8128712871287129,0.2160617348521638,0.0,1.0
timesformer,ucf101,10,8,101,0.7910891089108911,0.23295879888984236,0.0,1.0
timesformer,ucf101,10,16,101,0.7287128712871288,0.2614714644711221,0.0,1.0
timesformer,ucf101,25,1,101,0.8668316831683167,0.18618233371117304,0.0,1.0
timesformer,ucf101,25,2,101,0.8633663366336634,0.18706831494255124,0.0,1.0
timesformer,ucf101,25,4,101,0.8608910891089108,0.18662850269935186,0.0,1.0
timesformer,ucf101,25,8,101,0.8544554455445544,0.1966086226365708,0.0,1.0
timesformer,ucf101,25,16,101,0.8252475247524753,0.21090563794932532,0.0,1.0
timesformer,ucf101,50,1,101,0.892079207920792,0.16714255491455893,0.15,1.0
timesformer,ucf101,50,2,101,0.8965346534653463,0.16389896670549425,0.15,1.0
timesformer,ucf101,50,4,101,0.8915841584158416,0.16341194982783436,0.15,1.0
timesformer,ucf101,50,8,101,0.8940594059405941,0.16856558496811727,0.05,1.0
timesformer,ucf101,50,16,101,0.8797029702970296,0.17835052814917346,0.1,1.0
timesformer,ucf101,75,1,101,0.9034653465346535,0.14269853288358894,0.4,1.0
timesformer,ucf101,75,2,101,0.905940594059406,0.14427181441862985,0.4,1.0
timesformer,ucf101,75,4,101,0.9079207920792078,0.1415508165407969,0.4,1.0
timesformer,ucf101,75,8,101,0.9079207920792078,0.13761044169453981,0.4,1.0
timesformer,ucf101,75,16,101,0.8990099009900988,0.14696601614315502,0.4,1.0
timesformer,ucf101,100,1,101,0.9103960396039603,0.1351511804763777,0.4,1.0
timesformer,ucf101,100,2,101,0.9094059405940593,0.13959098668738049,0.4,1.0
timesformer,ucf101,100,4,101,0.9108910891089107,0.13921277965690498,0.4,1.0
timesformer,ucf101,100,8,101,0.9113861386138613,0.13562470057456566,0.4,1.0
timesformer,ucf101,100,16,101,0.9103960396039604,0.1421824236119163,0.4,1.0
timesformer,ssv2,10,1,174,0.06875378100423472,0.1323801615236221,0.0,0.7
timesformer,ssv2,10,2,174,0.05695704779189353,0.12399531523475232,0.0,0.7
timesformer,ssv2,10,4,174,0.05006049606775559,0.12360827696579298,0.0,0.75
timesformer,ssv2,10,8,174,0.043436176648517844,0.12274897306098476,0.0,0.75
timesformer,ssv2,10,16,174,0.043436176648517844,0.12274897306098476,0.0,0.75
timesformer,ssv2,25,1,174,0.13183131086675445,0.15044490248523273,0.0,0.7
timesformer,ssv2,25,2,174,0.12262078455096496,0.15102705989247153,0.0,0.75
timesformer,ssv2,25,4,174,0.09670998264197796,0.14832217502882028,0.0,0.6
timesformer,ssv2,25,8,174,0.06845130066545675,0.13714745264543798,0.0,0.7
timesformer,ssv2,25,16,174,0.04573502722323049,0.12437069835692095,0.0,0.75
timesformer,ssv2,50,1,174,0.27205397988999996,0.17234745263202883,0.0,0.75
timesformer,ssv2,50,2,174,0.2645564214796627,0.17428312689534628,0.0,0.8
timesformer,ssv2,50,4,174,0.2426730563166989,0.17271037600718797,0.0,0.75
timesformer,ssv2,50,8,174,0.17770393698919376,0.17221513572431882,0.0,0.75
timesformer,ssv2,50,16,174,0.09504970167135215,0.14540481984163314,0.0,0.75
timesformer,ssv2,75,1,174,0.3897746818025456,0.21548089734098086,0.0,0.9411764705882353
timesformer,ssv2,75,2,174,0.3863741256736613,0.21122340260721162,0.0,0.8823529411764706
timesformer,ssv2,75,4,174,0.38320166542115935,0.2036282962042025,0.0,0.9
timesformer,ssv2,75,8,174,0.32724836304757837,0.1934069987916725,0.0,0.8421052631578947
timesformer,ssv2,75,16,174,0.1967010367365337,0.175905261655228,0.0,0.7
timesformer,ssv2,100,1,174,0.42072425259678375,0.21442731469616966,0.0,0.9
timesformer,ssv2,100,2,174,0.4210798152695238,0.221413526352609,0.0,0.9
timesformer,ssv2,100,4,174,0.4134291385439031,0.21370784259008785,0.0,0.9375
timesformer,ssv2,100,8,174,0.3944354985390002,0.21172150089140665,0.0,0.95
timesformer,ssv2,100,16,174,0.2930878547224496,0.1933571449246342,0.0,0.8125
timesformer,hmdb51,10,1,51,0.5634320807786478,0.2800142982191967,0.05,1.0
timesformer,hmdb51,10,2,51,0.5494047498600403,0.295233835334415,0.0,1.0
timesformer,hmdb51,10,4,51,0.52251369243948,0.30045586668922014,0.0,1.0
timesformer,hmdb51,10,8,51,0.4667103408270773,0.3021640575364467,0.0,1.0
timesformer,hmdb51,10,16,51,0.44143539596781256,0.3031171457979474,0.0,1.0
timesformer,hmdb51,25,1,51,0.667886929453584,0.2621350587128288,0.05,1.0
timesformer,hmdb51,25,2,51,0.658572613772031,0.25707016777628683,0.1,1.0
timesformer,hmdb51,25,4,51,0.6422559305800063,0.26180719435137073,0.05,1.0
timesformer,hmdb51,25,8,51,0.6154002003278091,0.2787568556288332,0.05,1.0
timesformer,hmdb51,25,16,51,0.5606466305132304,0.3125420139634161,0.0,1.0
timesformer,hmdb51,50,1,51,0.7526508866360442,0.2306478418134987,0.1,1.0
timesformer,hmdb51,50,2,51,0.7524496313833412,0.21957052373036043,0.2,1.0
timesformer,hmdb51,50,4,51,0.7430337184753504,0.2288135939022425,0.1,1.0
timesformer,hmdb51,50,8,51,0.7233241094855555,0.24455197188219438,0.2,1.0
timesformer,hmdb51,50,16,51,0.680256497163709,0.2641032683236165,0.1,1.0
timesformer,hmdb51,75,1,51,0.7957136088009336,0.19400191008212817,0.2,1.0
timesformer,hmdb51,75,2,51,0.7936807368286152,0.19306126596003542,0.3,1.0
timesformer,hmdb51,75,4,51,0.7833000296781938,0.1976654369502265,0.2,1.0
timesformer,hmdb51,75,8,51,0.7804745307135581,0.19617391153531774,0.35,1.0
timesformer,hmdb51,75,16,51,0.732640701619485,0.22901389400727235,0.2,1.0
timesformer,hmdb51,100,1,51,0.8072762163000735,0.18319640743013418,0.3,1.0
timesformer,hmdb51,100,2,51,0.7980589449402051,0.1988785084372599,0.25,1.0
timesformer,hmdb51,100,4,51,0.8057325286495748,0.1749101241017836,0.4,1.0
timesformer,hmdb51,100,8,51,0.807013075267947,0.17873723641176148,0.35,1.0
timesformer,hmdb51,100,16,51,0.7693738744207693,0.20838188082972883,0.25,1.0
timesformer,diving48,10,1,47,0.08770685579196216,0.13252034840163032,0.0,0.6
timesformer,diving48,10,2,47,0.0871158392434988,0.13890872507131302,0.0,0.6
timesformer,diving48,10,4,47,0.07127659574468086,0.12969222800750405,0.0,0.55
timesformer,diving48,10,8,47,0.05602836879432624,0.12855690726199526,0.0,0.6
timesformer,diving48,10,16,47,0.05354609929078014,0.13081573177144307,0.0,0.6
timesformer,diving48,25,1,47,0.13085106382978723,0.16756924891283245,0.0,0.65
timesformer,diving48,25,2,47,0.12402482269503544,0.16527318907627975,0.0,0.7
timesformer,diving48,25,4,47,0.12281323877068558,0.16408726241464533,0.0,0.75
timesformer,diving48,25,8,47,0.11122931442080376,0.1754240677471516,0.0,0.8
timesformer,diving48,25,16,47,0.08120567375886524,0.15980880111548468,0.0,0.8
timesformer,diving48,50,1,47,0.2458733138645529,0.20953596036382724,0.0,1.0
timesformer,diving48,50,2,47,0.2505127937699903,0.23731977032841742,0.0,1.0
timesformer,diving48,50,4,47,0.24090877485746068,0.22310597152509282,0.0,0.95
timesformer,diving48,50,8,47,0.22544500069531356,0.22282414526129363,0.0,0.9
timesformer,diving48,50,16,47,0.17690168265887918,0.22112545600461997,0.0,0.9
timesformer,diving48,75,1,47,0.32727715199555,0.26284803576110993,0.0,0.9
timesformer,diving48,75,2,47,0.34061723980372294,0.2670738238961249,0.0,0.95
timesformer,diving48,75,4,47,0.32921881518564877,0.2664427774063147,0.0,0.95
timesformer,diving48,75,8,47,0.3203222778473091,0.26619515711127417,0.0,0.85
timesformer,diving48,75,16,47,0.27704074537616463,0.2545818706008267,0.0,0.9
timesformer,diving48,100,1,47,0.3248435544430538,0.2608083718523995,0.0,1.0
timesformer,diving48,100,2,47,0.3237588652482269,0.25251739024753983,0.0,1.0
timesformer,diving48,100,4,47,0.3308319427061605,0.2597637879113327,0.0,1.0
timesformer,diving48,100,8,47,0.3146971909331109,0.2509044398141831,0.0,1.0
timesformer,diving48,100,16,47,0.3057241691002642,0.2630970198101299,0.0,0.95
timesformer,autsl,10,1,226,0.014894167572323138,0.06444884037967458,0.0,0.7
timesformer,autsl,10,2,226,0.012903017129845262,0.05977887021069354,0.0,0.7
timesformer,autsl,10,4,226,0.011331056254204833,0.05867461328979781,0.0,0.65
timesformer,autsl,10,8,226,0.009759095378564406,0.05692342586409675,0.0,0.7
timesformer,autsl,10,16,226,0.009759095378564406,0.05692342586409675,0.0,0.7
timesformer,autsl,25,1,226,0.12528433485942594,0.170832046028163,0.0,0.9
timesformer,autsl,25,2,226,0.11199446864602074,0.15208055093674192,0.0,0.8
timesformer,autsl,25,4,226,0.08371188251732926,0.12893104792478738,0.0,0.8
timesformer,autsl,25,8,226,0.04308344825276796,0.09729674997974905,0.0,0.95
timesformer,autsl,25,16,226,0.02697737533143983,0.08197670831038974,0.0,1.0
timesformer,autsl,50,1,226,0.5510496218957409,0.25276592740462167,0.0,1.0
timesformer,autsl,50,2,226,0.5318403773736454,0.2585799422097527,0.0,1.0
timesformer,autsl,50,4,226,0.5059048538503456,0.2559094683424066,0.0,1.0
timesformer,autsl,50,8,226,0.37727165075123237,0.2678406210380299,0.0,1.0
timesformer,autsl,50,16,226,0.19880562235284285,0.22026064074725477,0.0,0.95
timesformer,autsl,75,1,226,0.6717690163856497,0.21094224218449203,0.1,1.0
timesformer,autsl,75,2,226,0.671773777375472,0.21589698526925324,0.05,1.0
timesformer,autsl,75,4,226,0.662066063512336,0.20981570872519115,0.058823529411764705,1.0
timesformer,autsl,75,8,226,0.6170792101668632,0.21806400122910208,0.05,1.0
timesformer,autsl,75,16,226,0.422195274990557,0.23193839310733144,0.0,1.0
timesformer,autsl,100,1,226,0.6660665009438264,0.21247024308431683,0.05,1.0
timesformer,autsl,100,2,226,0.6676591098503344,0.21379013216591333,0.05,1.0
timesformer,autsl,100,4,226,0.661576208445472,0.2172536857694344,0.05,1.0
timesformer,autsl,100,8,226,0.6556199906425256,0.21674640153107316,0.05,1.0
timesformer,autsl,100,16,226,0.5057935874838393,0.23331629767926054,0.0,1.0
timesformer,driveact,10,1,33,0.36700723518905337,0.36783756800885486,0.0,1.0
timesformer,driveact,10,2,33,0.374634792816611,0.367260295805194,0.0,1.0
timesformer,driveact,10,4,33,0.3587340269158451,0.36897137532456575,0.0,1.0
timesformer,driveact,10,8,33,0.32879359697541516,0.3540803124571237,0.0,1.0
timesformer,driveact,10,16,33,0.32879359697541516,0.3540803124571237,0.0,1.0
timesformer,driveact,25,1,33,0.43604930423112237,0.37111865721810283,0.0,1.0
timesformer,driveact,25,2,33,0.44518831337013154,0.374112714646045,0.0,1.0
timesformer,driveact,25,4,33,0.41985421985421983,0.38834460111831226,0.0,1.0
timesformer,driveact,25,8,33,0.40058830058830064,0.3904050316477936,0.0,1.0
timesformer,driveact,25,16,33,0.32879359697541516,0.3540803124571237,0.0,1.0
timesformer,driveact,50,1,33,0.5235848326757417,0.34632361482993723,0.0,1.0
timesformer,driveact,50,2,33,0.5419331510240601,0.32422162313143643,0.0,1.0
timesformer,driveact,50,4,33,0.5413209685936959,0.3346284931748959,0.0,1.0
timesformer,driveact,50,8,33,0.4707615616706526,0.3566656421630394,0.0,1.0
timesformer,driveact,50,16,33,0.4048010911647275,0.3740239160974395,0.0,1.0
timesformer,driveact,75,1,33,0.5943738080101717,0.3231910586152414,0.0,1.0
timesformer,driveact,75,2,33,0.5889866026229662,0.3233030730152717,0.0,1.0
timesformer,driveact,75,4,33,0.6026619844801663,0.31425380939253067,0.0,1.0
timesformer,driveact,75,8,33,0.530376357649085,0.3480130839089475,0.0,1.0
timesformer,driveact,75,16,33,0.4955534364625273,0.34456693152267953,0.0,1.0
timesformer,driveact,100,1,33,0.62634570816389,0.3338261905718063,0.0,1.0
timesformer,driveact,100,2,33,0.6233172551354369,0.34438824452894246,0.0,1.0
timesformer,driveact,100,4,33,0.6147313965495783,0.32405809269876,0.0,1.0
timesformer,driveact,100,8,33,0.5932987887533342,0.36271428554347684,0.0,1.0
timesformer,driveact,100,16,33,0.5203493476220749,0.34327329702499354,0.0,1.0
