dataset,split,video_id,video_path,label,label_id,exists,readable,fps,num_frames,duration,width,height,error
hmdb51,all,big_al_and_gaz_Skype_Laughter_Chain_laugh_h_cm_np1_ri_bad_1,data/HMDB51_data/videos/laugh/big_al_and_gaz_Skype_Laughter_Chain_laugh_h_cm_np1_ri_bad_1.avi,laugh,23,True,,,,,,,not_probed
hmdb51,all,big_al_and_gaz_Skype_Laughter_Chain_laugh_h_cm_np1_ri_bad_2,data/HMDB51_data/videos/laugh/big_al_and_gaz_Skype_Laughter_Chain_laugh_h_cm_np1_ri_bad_2.avi,laugh,23,True,,,,,,,not_probed
hmdb51,all,Can_t_stop_laughing_laugh_u_cm_np1_fr_goo_0,data/HMDB51_data/videos/laugh/Can_t_stop_laughing_laugh_u_cm_np1_fr_goo_0.avi,laugh,23,True,,,,,,,not_probed
hmdb51,all,Can_t_stop_laughing_laugh_u_cm_np1_fr_goo_1,data/HMDB51_data/videos/laugh/Can_t_stop_laughing_laugh_u_cm_np1_fr_goo_1.avi,laugh,23,True,,,,,,,not_probed
hmdb51,all,Can_t_stop_laughing_laugh_u_cm_np1_fr_goo_2,data/HMDB51_data/videos/laugh/Can_t_stop_laughing_laugh_u_cm_np1_fr_goo_2.avi,laugh,23,True,,,,,,,not_probed
hmdb51,all,Charlie_Can_t_Stop_Laughing_laugh_u_cm_np1_fr_goo_0,data/HMDB51_data/videos/laugh/Charlie_Can_t_Stop_Laughing_laugh_u_cm_np1_fr_goo_0.avi,laugh,23,True,,,,,,,not_probed
hmdb51,all,Charlie_Can_t_Stop_Laughing_laugh_u_cm_np1_fr_goo_1,data/HMDB51_data/videos/laugh/Charlie_Can_t_Stop_Laughing_laugh_u_cm_np1_fr_goo_1.avi,laugh,23,True,,,,,,,not_probed
hmdb51,all,Charlie_Can_t_Stop_Laughing_laugh_u_cm_np1_fr_goo_2,data/HMDB51_data/videos/laugh/Charlie_Can_t_Stop_Laughing_laugh_u_cm_np1_fr_goo_2.avi,laugh,23,True,,,,,,,not_probed
hmdb51,all,Chipmunk_Laugh_laugh_u_cm_np1_fr_med_0,data/HMDB51_data/videos/laugh/Chipmunk_Laugh_laugh_u_cm_np1_fr_med_0.avi,laugh,23,True,,,,,,,not_probed
hmdb51,all,Chipmunk_Laugh_laugh_u_cm_np1_fr_med_1,data/HMDB51_data/videos/laugh/Chipmunk_Laugh_laugh_u_cm_np1_fr_med_1.avi,laugh,23,True,,,,,,,not_probed
hmdb51,all,Chipmunk_Laugh_laugh_u_cm_np1_fr_med_2,data/HMDB51_data/videos/laugh/Chipmunk_Laugh_laugh_u_cm_np1_fr_med_2.avi,laugh,23,True,,,,,,,not_probed
hmdb51,all,Crazy_Drunk_Girl_Laugh_laugh_h_cm_np1_fr_goo_0,data/HMDB51_data/videos/laugh/Crazy_Drunk_Girl_Laugh_laugh_h_cm_np1_fr_goo_0.avi,laugh,23,True,,,,,,,not_probed
hmdb51,all,Crazy_Drunk_Girl_Laugh_laugh_h_cm_np1_fr_goo_1,data/HMDB51_data/videos/laugh/Crazy_Drunk_Girl_Laugh_laugh_h_cm_np1_fr_goo_1.avi,laugh,23,True,,,,,,,not_probed
hmdb51,all,Crazy_Drunk_Girl_Laugh_laugh_h_cm_np1_fr_goo_2,data/HMDB51_data/videos/laugh/Crazy_Drunk_Girl_Laugh_laugh_h_cm_np1_fr_goo_2.avi,laugh,23,True,,,,,,,not_probed
hmdb51,all,Der_Lachsack___Laughing_Bag___keep_on_smiling_;0)_laugh_h_cm_np1_fr_med_0,data/HMDB51_data/videos/laugh/Der_Lachsack___Laughing_Bag___keep_on_smiling_;0)_laugh_h_cm_np1_fr_med_0.avi,laugh,23,True,,,,,,,not_probed
hmdb51,all,Der_Lachsack___Laughing_Bag___keep_on_smiling_;0)_laugh_h_cm_np1_fr_med_1,data/HMDB51_data/videos/laugh/Der_Lachsack___Laughing_Bag___keep_on_smiling_;0)_laugh_h_cm_np1_fr_med_1.avi,laugh,23,True,,,,,,,not_probed
hmdb51,all,Der_Lachsack___Laughing_Bag___keep_on_smiling_;0)_laugh_h_cm_np1_fr_med_2,data/HMDB51_data/videos/laugh/Der_Lachsack___Laughing_Bag___keep_on_smiling_;0)_laugh_h_cm_np1_fr_med_2.avi,laugh,23,True,,,,,,,not_probed
hmdb51,all,Glory_laugh_h_cm_np1_fr_med_3,data/HMDB51_data/videos/laugh/Glory_laugh_h_cm_np1_fr_med_3.avi,laugh,23,True,,,,,,,not_probed
hmdb51,all,Glory_laugh_h_cm_np1_ri_goo_7,data/HMDB51_data/videos/laugh/Glory_laugh_h_cm_np1_ri_goo_7.avi,laugh,23,True,,,,,,,not_probed
hmdb51,all,Glory_laugh_h_nm_np1_fr_bad_4,data/HMDB51_data/videos/laugh/Glory_laugh_h_nm_np1_fr_bad_4.avi,laugh,23,True,,,,,,,not_probed
hmdb51,all,Glory_laugh_u_nm_np1_fr_bad_19,data/HMDB51_data/videos/laugh/Glory_laugh_u_nm_np1_fr_bad_19.avi,laugh,23,True,,,,,,,not_probed
hmdb51,all,Italian_Job_1_laugh_h_nm_np1_fr_bad_1,data/HMDB51_data/videos/laugh/Italian_Job_1_laugh_h_nm_np1_fr_bad_1.avi,laugh,23,True,,,,,,,not_probed
hmdb51,all,Laughing_for_Skype_laugh_f_cm_np1_fr_goo_1,data/HMDB51_data/videos/laugh/Laughing_for_Skype_laugh_f_cm_np1_fr_goo_1.avi,laugh,23,True,,,,,,,not_probed
hmdb51,all,Laughing_for_Skype_laugh_h_cm_np1_fr_goo_2,data/HMDB51_data/videos/laugh/Laughing_for_Skype_laugh_h_cm_np1_fr_goo_2.avi,laugh,23,True,,,,,,,not_probed
hmdb51,all,Laughing_for_Skype_laugh_u_cm_np1_fr_goo_0,data/HMDB51_data/videos/laugh/Laughing_for_Skype_laugh_u_cm_np1_fr_goo_0.avi,laugh,23,True,,,,,,,not_probed
hmdb51,all,LAUGHiNG_GiRL_1_laugh_h_cm_np1_le_med_0,data/HMDB51_data/videos/laugh/LAUGHiNG_GiRL_1_laugh_h_cm_np1_le_med_0.avi,laugh,23,True,,,,,,,not_probed
hmdb51,all,LAUGHiNG_GiRL_1_laugh_h_cm_np2_le_med_1,data/HMDB51_data/videos/laugh/LAUGHiNG_GiRL_1_laugh_h_cm_np2_le_med_1.avi,laugh,23,True,,,,,,,not_probed
hmdb51,all,Laughing_Girl_laugh_u_nm_np1_ri_goo_1,data/HMDB51_data/videos/laugh/Laughing_Girl_laugh_u_nm_np1_ri_goo_1.avi,laugh,23,True,,,,,,,not_probed
hmdb51,all,Laughing_Girl_laugh_u_nm_np1_ri_goo_2,data/HMDB51_data/videos/laugh/Laughing_Girl_laugh_u_nm_np1_ri_goo_2.avi,laugh,23,True,,,,,,,not_probed
hmdb51,all,Laughing_Girl_laugh_u_nm_np1_ri_goo_3,data/HMDB51_data/videos/laugh/Laughing_Girl_laugh_u_nm_np1_ri_goo_3.avi,laugh,23,True,,,,,,,not_probed
hmdb51,all,laughing_out_her_brains_laugh_f_cm_np1_fr_med_0,data/HMDB51_data/videos/laugh/laughing_out_her_brains_laugh_f_cm_np1_fr_med_0.avi,laugh,23,True,,,,,,,not_probed
hmdb51,all,laughing_out_her_brains_laugh_u_cm_np1_fr_med_1,data/HMDB51_data/videos/laugh/laughing_out_her_brains_laugh_u_cm_np1_fr_med_1.avi,laugh,23,True,,,,,,,not_probed
hmdb51,all,laughing_out_her_brains_laugh_u_cm_np1_fr_med_2,data/HMDB51_data/videos/laugh/laughing_out_her_brains_laugh_u_cm_np1_fr_med_2.avi,laugh,23,True,,,,,,,not_probed
hmdb51,all,laughing_out_her_brains_laugh_u_cm_np1_fr_med_3,data/HMDB51_data/videos/laugh/laughing_out_her_brains_laugh_u_cm_np1_fr_med_3.avi,laugh,23,True,,,,,,,not_probed
hmdb51,all,laugh__about_skype_laughter_chain_laugh_u_nm_np2_fr_med_0,data/HMDB51_data/videos/laugh/laugh__about_skype_laughter_chain_laugh_u_nm_np2_fr_med_0.avi,laugh,23,True,,,,,,,not_probed
hmdb51,all,laugh__about_skype_laughter_chain_laugh_u_nm_np2_fr_med_1,data/HMDB51_data/videos/laugh/laugh__about_skype_laughter_chain_laugh_u_nm_np2_fr_med_1.avi,laugh,23,True,,,,,,,not_probed
hmdb51,all,laugh__about_skype_laughter_chain_laugh_u_nm_np2_fr_med_2,data/HMDB51_data/videos/laugh/laugh__about_skype_laughter_chain_laugh_u_nm_np2_fr_med_2.avi,laugh,23,True,,,,,,,not_probed
hmdb51,all,Prelinger_HabitPat1954_laugh_u_nm_np2_ri_med_21,data/HMDB51_data/videos/laugh/Prelinger_HabitPat1954_laugh_u_nm_np2_ri_med_21.avi,laugh,23,True,,,,,,,not_probed
hmdb51,all,Re-_Skype_Laughter_Chain_1_laugh_h_nm_np1_fr_goo_0,data/HMDB51_data/videos/laugh/Re-_Skype_Laughter_Chain_1_laugh_h_nm_np1_fr_goo_0.avi,laugh,23,True,,,,,,,not_probed
hmdb51,all,Re-_Skype_Laughter_Chain_1_laugh_h_nm_np1_fr_goo_1,data/HMDB51_data/videos/laugh/Re-_Skype_Laughter_Chain_1_laugh_h_nm_np1_fr_goo_1.avi,laugh,23,True,,,,,,,not_probed
hmdb51,all,Re-_Skype_Laughter_Chain_1_laugh_h_nm_np1_fr_goo_2,data/HMDB51_data/videos/laugh/Re-_Skype_Laughter_Chain_1_laugh_h_nm_np1_fr_goo_2.avi,laugh,23,True,,,,,,,not_probed
hmdb51,all,Re-_skype_laughter_chain_2_laugh_h_nm_np2_fr_goo_0,data/HMDB51_data/videos/laugh/Re-_skype_laughter_chain_2_laugh_h_nm_np2_fr_goo_0.avi,laugh,23,True,,,,,,,not_probed
hmdb51,all,Re-_skype_laughter_chain_2_laugh_h_nm_np2_fr_goo_1,data/HMDB51_data/videos/laugh/Re-_skype_laughter_chain_2_laugh_h_nm_np2_fr_goo_1.avi,laugh,23,True,,,,,,,not_probed
hmdb51,all,Re-_skype_laughter_chain_2_laugh_h_nm_np2_fr_goo_2,data/HMDB51_data/videos/laugh/Re-_skype_laughter_chain_2_laugh_h_nm_np2_fr_goo_2.avi,laugh,23,True,,,,,,,not_probed
hmdb51,all,Re-_Skype_Laughter_Chain_3_laugh_h_nm_np2_fr_med_0,data/HMDB51_data/videos/laugh/Re-_Skype_Laughter_Chain_3_laugh_h_nm_np2_fr_med_0.avi,laugh,23,True,,,,,,,not_probed
hmdb51,all,Re-_Skype_Laughter_Chain_3_laugh_h_nm_np2_fr_med_1,data/HMDB51_data/videos/laugh/Re-_Skype_Laughter_Chain_3_laugh_h_nm_np2_fr_med_1.avi,laugh,23,True,,,,,,,not_probed
hmdb51,all,Re-_Skype_Laughter_Chain_3_laugh_h_nm_np2_fr_med_2,data/HMDB51_data/videos/laugh/Re-_Skype_Laughter_Chain_3_laugh_h_nm_np2_fr_med_2.avi,laugh,23,True,,,,,,,not_probed
hmdb51,all,Return_of_the_King_12_laugh_h_nm_np1_fr_goo_3,data/HMDB51_data/videos/laugh/Return_of_the_King_12_laugh_h_nm_np1_fr_goo_3.avi,laugh,23,True,,,,,,,not_probed
hmdb51,all,Return_of_the_King_1_laugh_h_nm_np1_fr_med_4,data/HMDB51_data/videos/laugh/Return_of_the_King_1_laugh_h_nm_np1_fr_med_4.avi,laugh,23,True,,,,,,,not_probed
hmdb51,all,Skype_Laughter_by_Hungary_laugh_h_nm_np2_fr_goo_0,data/HMDB51_data/videos/laugh/Skype_Laughter_by_Hungary_laugh_h_nm_np2_fr_goo_0.avi,laugh,23,True,,,,,,,not_probed
hmdb51,all,Skype_Laughter_by_Hungary_laugh_h_nm_np2_fr_goo_1,data/HMDB51_data/videos/laugh/Skype_Laughter_by_Hungary_laugh_h_nm_np2_fr_goo_1.avi,laugh,23,True,,,,,,,not_probed
hmdb51,all,Skype_Laughter_by_Hungary_laugh_h_nm_np2_fr_goo_2,data/HMDB51_data/videos/laugh/Skype_Laughter_by_Hungary_laugh_h_nm_np2_fr_goo_2.avi,laugh,23,True,,,,,,,not_probed
hmdb51,all,Skype_Laughter_Chain_laugh_h_cm_np1_fr_goo_10,data/HMDB51_data/videos/laugh/Skype_Laughter_Chain_laugh_h_cm_np1_fr_goo_10.avi,laugh,23,True,,,,,,,not_probed
hmdb51,all,Skype_Laughter_Chain_laugh_h_cm_np1_fr_goo_11,data/HMDB51_data/videos/laugh/Skype_Laughter_Chain_laugh_h_cm_np1_fr_goo_11.avi,laugh,23,True,,,,,,,not_probed
hmdb51,all,Skype_Laughter_Chain_laugh_h_cm_np1_fr_goo_12,data/HMDB51_data/videos/laugh/Skype_Laughter_Chain_laugh_h_cm_np1_fr_goo_12.avi,laugh,23,True,,,,,,,not_probed
hmdb51,all,Skype_Laughter_Chain_laugh_h_cm_np1_fr_goo_13,data/HMDB51_data/videos/laugh/Skype_Laughter_Chain_laugh_h_cm_np1_fr_goo_13.avi,laugh,23,True,,,,,,,not_probed
hmdb51,all,Skype_Laughter_Chain_laugh_h_cm_np1_fr_goo_14,data/HMDB51_data/videos/laugh/Skype_Laughter_Chain_laugh_h_cm_np1_fr_goo_14.avi,laugh,23,True,,,,,,,not_probed
hmdb51,all,Skype_Laughter_Chain_laugh_h_cm_np1_fr_goo_3,data/HMDB51_data/videos/laugh/Skype_Laughter_Chain_laugh_h_cm_np1_fr_goo_3.avi,laugh,23,True,,,,,,,not_probed
hmdb51,all,Skype_Laughter_Chain_laugh_h_cm_np1_fr_goo_5,data/HMDB51_data/videos/laugh/Skype_Laughter_Chain_laugh_h_cm_np1_fr_goo_5.avi,laugh,23,True,,,,,,,not_probed
hmdb51,all,Skype_Laughter_Chain_laugh_h_cm_np1_fr_goo_6,data/HMDB51_data/videos/laugh/Skype_Laughter_Chain_laugh_h_cm_np1_fr_goo_6.avi,laugh,23,True,,,,,,,not_probed
hmdb51,all,Skype_Laughter_Chain_laugh_h_cm_np1_fr_goo_7,data/HMDB51_data/videos/laugh/Skype_Laughter_Chain_laugh_h_cm_np1_fr_goo_7.avi,laugh,23,True,,,,,,,not_probed
hmdb51,all,Skype_Laughter_Chain_laugh_h_cm_np1_fr_goo_9,data/HMDB51_data/videos/laugh/Skype_Laughter_Chain_laugh_h_cm_np1_fr_goo_9.avi,laugh,23,True,,,,,,,not_probed
hmdb51,all,Skype_Laughter_Chain_laugh_h_cm_np2_fr_goo_8,data/HMDB51_data/videos/laugh/Skype_Laughter_Chain_laugh_h_cm_np2_fr_goo_8.avi,laugh,23,True,,,,,,,not_probed
hmdb51,all,Skype_Laughter_Chain_laugh_u_cm_np1_fr_goo_0,data/HMDB51_data/videos/laugh/Skype_Laughter_Chain_laugh_u_cm_np1_fr_goo_0.avi,laugh,23,True,,,,,,,not_probed
hmdb51,all,Skype_Laughter_Chain_laugh_u_cm_np1_fr_goo_1,data/HMDB51_data/videos/laugh/Skype_Laughter_Chain_laugh_u_cm_np1_fr_goo_1.avi,laugh,23,True,,,,,,,not_probed
hmdb51,all,Skype_Laughter_Chain_laugh_u_cm_np1_fr_goo_2,data/HMDB51_data/videos/laugh/Skype_Laughter_Chain_laugh_u_cm_np1_fr_goo_2.avi,laugh,23,True,,,,,,,not_probed
hmdb51,all,Skype_Laughter_Chain_laugh_u_cm_np1_fr_goo_4,data/HMDB51_data/videos/laugh/Skype_Laughter_Chain_laugh_u_cm_np1_fr_goo_4.avi,laugh,23,True,,,,,,,not_probed
hmdb51,all,Skype_Laughter_Chain_reaction_(-_laugh_u_nm_np2_ri_med_0,data/HMDB51_data/videos/laugh/Skype_Laughter_Chain_reaction_(-_laugh_u_nm_np2_ri_med_0.avi,laugh,23,True,,,,,,,not_probed
hmdb51,all,Skype_Laughter_Chain_reaction_(-_laugh_u_nm_np2_ri_med_1,data/HMDB51_data/videos/laugh/Skype_Laughter_Chain_reaction_(-_laugh_u_nm_np2_ri_med_1.avi,laugh,23,True,,,,,,,not_probed
hmdb51,all,Skype_Laughter_Chain_reaction_(-_laugh_u_nm_np2_ri_med_2,data/HMDB51_data/videos/laugh/Skype_Laughter_Chain_reaction_(-_laugh_u_nm_np2_ri_med_2.avi,laugh,23,True,,,,,,,not_probed
hmdb51,all,Skype_Laughter_Chain_reaction_1_laugh_f_nm_np3_fr_med_0,data/HMDB51_data/videos/laugh/Skype_Laughter_Chain_reaction_1_laugh_f_nm_np3_fr_med_0.avi,laugh,23,True,,,,,,,not_probed
hmdb51,all,Skype_Laughter_Chain_reaction_1_laugh_f_nm_np3_fr_med_1,data/HMDB51_data/videos/laugh/Skype_Laughter_Chain_reaction_1_laugh_f_nm_np3_fr_med_1.avi,laugh,23,True,,,,,,,not_probed
hmdb51,all,Skype_Laughter_Chain_reaction_1_laugh_f_nm_np3_fr_med_2,data/HMDB51_data/videos/laugh/Skype_Laughter_Chain_reaction_1_laugh_f_nm_np3_fr_med_2.avi,laugh,23,True,,,,,,,not_probed
hmdb51,all,Skype_Laughter_Chain_Reaction_laugh_h_cm_np1_fr_goo_0,data/HMDB51_data/videos/laugh/Skype_Laughter_Chain_Reaction_laugh_h_cm_np1_fr_goo_0.avi,laugh,23,True,,,,,,,not_probed
hmdb51,all,Skype_Laughter_Chain_Reaction_laugh_h_cm_np1_fr_goo_1,data/HMDB51_data/videos/laugh/Skype_Laughter_Chain_Reaction_laugh_h_cm_np1_fr_goo_1.avi,laugh,23,True,,,,,,,not_probed
hmdb51,all,Skype_Laughter_Chain_Reaction_laugh_h_cm_np1_fr_goo_2,data/HMDB51_data/videos/laugh/Skype_Laughter_Chain_Reaction_laugh_h_cm_np1_fr_goo_2.avi,laugh,23,True,,,,,,,not_probed
hmdb51,all,Skype_Laughter_Chain_vid_reaction_laugh_h_nm_np1_fr_goo_0,data/HMDB51_data/videos/laugh/Skype_Laughter_Chain_vid_reaction_laugh_h_nm_np1_fr_goo_0.avi,laugh,23,True,,,,,,,not_probed
hmdb51,all,Skype_Laughter_Chain_vid_reaction_laugh_h_nm_np1_fr_goo_1,data/HMDB51_data/videos/laugh/Skype_Laughter_Chain_vid_reaction_laugh_h_nm_np1_fr_goo_1.avi,laugh,23,True,,,,,,,not_probed
hmdb51,all,Skype_Laughter_Chain_vid_reaction_laugh_h_nm_np1_fr_goo_2,data/HMDB51_data/videos/laugh/Skype_Laughter_Chain_vid_reaction_laugh_h_nm_np1_fr_goo_2.avi,laugh,23,True,,,,,,,not_probed
hmdb51,all,skype_laughter_train___haughtbad_and_Da_Nannie_laugh_h_cm_np2_fr_med_0,data/HMDB51_data/videos/laugh/skype_laughter_train___haughtbad_and_Da_Nannie_laugh_h_cm_np2_fr_med_0.avi,laugh,23,True,,,,,,,not_probed
hmdb51,all,skype_laughter_train___haughtbad_and_Da_Nannie_laugh_h_cm_np2_fr_med_1,data/HMDB51_data/videos/laugh/skype_laughter_train___haughtbad_and_Da_Nannie_laugh_h_cm_np2_fr_med_1.avi,laugh,23,True,,,,,,,not_probed
hmdb51,all,skype_laughter_train___haughtbad_and_Da_Nannie_laugh_h_cm_np2_fr_med_2,data/HMDB51_data/videos/laugh/skype_laughter_train___haughtbad_and_Da_Nannie_laugh_h_cm_np2_fr_med_2.avi,laugh,23,True,,,,,,,not_probed
hmdb51,all,The_Matrix_Revolutions_2_laugh_h_nm_np1_fr_goo_5,data/HMDB51_data/videos/laugh/The_Matrix_Revolutions_2_laugh_h_nm_np1_fr_goo_5.avi,laugh,23,True,,,,,,,not_probed
hmdb51,all,Weird_Laugh_laugh_h_nm_np1_fr_goo_0,data/HMDB51_data/videos/laugh/Weird_Laugh_laugh_h_nm_np1_fr_goo_0.avi,laugh,23,True,,,,,,,not_probed
hmdb51,all,Weird_Laugh_laugh_h_nm_np1_fr_goo_1,data/HMDB51_data/videos/laugh/Weird_Laugh_laugh_h_nm_np1_fr_goo_1.avi,laugh,23,True,,,,,,,not_probed
hmdb51,all,Weird_Laugh_laugh_h_nm_np1_fr_goo_2,data/HMDB51_data/videos/laugh/Weird_Laugh_laugh_h_nm_np1_fr_goo_2.avi,laugh,23,True,,,,,,,not_probed
hmdb51,all,YOU_need_to_see_colombe_laugh_!!!_laugh_h_cm_np1_fr_med_0,data/HMDB51_data/videos/laugh/YOU_need_to_see_colombe_laugh_!!!_laugh_h_cm_np1_fr_med_0.avi,laugh,23,True,,,,,,,not_probed
hmdb51,all,YOU_need_to_see_colombe_laugh_!!!_laugh_h_cm_np1_fr_med_1,data/HMDB51_data/videos/laugh/YOU_need_to_see_colombe_laugh_!!!_laugh_h_cm_np1_fr_med_1.avi,laugh,23,True,,,,,,,not_probed
hmdb51,all,YOU_need_to_see_colombe_laugh_!!!_laugh_h_cm_np1_fr_med_2,data/HMDB51_data/videos/laugh/YOU_need_to_see_colombe_laugh_!!!_laugh_h_cm_np1_fr_med_2.avi,laugh,23,True,,,,,,,not_probed
hmdb51,all,#122_Cleaning_Up_The_Beach_In_Chiba__Japan_pick_f_nm_np1_fr_bad_1,data/HMDB51_data/videos/pick/#122_Cleaning_Up_The_Beach_In_Chiba__Japan_pick_f_nm_np1_fr_bad_1.avi,pick,24,True,,,,,,,not_probed
hmdb51,all,#122_Cleaning_Up_The_Beach_In_Chiba__Japan_pick_f_nm_np1_le_bad_2,data/HMDB51_data/videos/pick/#122_Cleaning_Up_The_Beach_In_Chiba__Japan_pick_f_nm_np1_le_bad_2.avi,pick,24,True,,,,,,,not_probed
hmdb51,all,#122_Cleaning_Up_The_Beach_In_Chiba__Japan_pick_f_nm_np1_ri_bad_0,data/HMDB51_data/videos/pick/#122_Cleaning_Up_The_Beach_In_Chiba__Japan_pick_f_nm_np1_ri_bad_0.avi,pick,24,True,,,,,,,not_probed
hmdb51,all,AboutABoy_pick_h_nm_np1_le_goo_9,data/HMDB51_data/videos/pick/AboutABoy_pick_h_nm_np1_le_goo_9.avi,pick,24,True,,,,,,,not_probed
hmdb51,all,AMADEUS_pick_u_nm_np1_fr_med_8,data/HMDB51_data/videos/pick/AMADEUS_pick_u_nm_np1_fr_med_8.avi,pick,24,True,,,,,,,not_probed
hmdb51,all,americanthrift1_pick_u_cm_np1_fr_med_1,data/HMDB51_data/videos/pick/americanthrift1_pick_u_cm_np1_fr_med_1.avi,pick,24,True,,,,,,,not_probed
hmdb51,all,americanthrift2_pick_u_cm_np1_ri_med_1,data/HMDB51_data/videos/pick/americanthrift2_pick_u_cm_np1_ri_med_1.avi,pick,24,True,,,,,,,not_probed
hmdb51,all,americanthrift2_pick_u_nm_np1_ri_med_2,data/HMDB51_data/videos/pick/americanthrift2_pick_u_nm_np1_ri_med_2.avi,pick,24,True,,,,,,,not_probed
hmdb51,all,BuriedTreasure_pick_u_cm_np1_le_goo_1,data/HMDB51_data/videos/pick/BuriedTreasure_pick_u_cm_np1_le_goo_1.avi,pick,24,True,,,,,,,not_probed
hmdb51,all,Catch_Me_If_You_Can_pick_f_cm_np1_ri_med_5,data/HMDB51_data/videos/pick/Catch_Me_If_You_Can_pick_f_cm_np1_ri_med_5.avi,pick,24,True,,,,,,,not_probed
hmdb51,all,Clay_sBasketballSkillz_pick_f_nm_np1_ba_med_0,data/HMDB51_data/videos/pick/Clay_sBasketballSkillz_pick_f_nm_np1_ba_med_0.avi,pick,24,True,,,,,,,not_probed
hmdb51,all,Clay_sBasketballSkillz_pick_f_nm_np1_ri_med_8,data/HMDB51_data/videos/pick/Clay_sBasketballSkillz_pick_f_nm_np1_ri_med_8.avi,pick,24,True,,,,,,,not_probed
hmdb51,all,Cleaning_The_Beach_Jeton_Bardhi__Dimitar_Chaprazov_pick_f_cm_np3_ba_bad_3,data/HMDB51_data/videos/pick/Cleaning_The_Beach_Jeton_Bardhi__Dimitar_Chaprazov_pick_f_cm_np3_ba_bad_3.avi,pick,24,True,,,,,,,not_probed
hmdb51,all,Cleaning_The_Beach_Jeton_Bardhi__Dimitar_Chaprazov_pick_f_cm_np5_le_bad_1,data/HMDB51_data/videos/pick/Cleaning_The_Beach_Jeton_Bardhi__Dimitar_Chaprazov_pick_f_cm_np5_le_bad_1.avi,pick,24,True,,,,,,,not_probed
hmdb51,all,Cleaning_The_Beach_Jeton_Bardhi__Dimitar_Chaprazov_pick_f_cm_np5_le_bad_2,data/HMDB51_data/videos/pick/Cleaning_The_Beach_Jeton_Bardhi__Dimitar_Chaprazov_pick_f_cm_np5_le_bad_2.avi,pick,24,True,,,,,,,not_probed
hmdb51,all,Collecting_litter_on_the_woodland_ground_surface_pick_f_nm_np1_fr_med_0,data/HMDB51_data/videos/pick/Collecting_litter_on_the_woodland_ground_surface_pick_f_nm_np1_fr_med_0.avi,pick,24,True,,,,,,,not_probed
hmdb51,all,David_Letterman_picks_up_trash_on_Broadway_pick_f_cm_np1_fr_med_0,data/HMDB51_data/videos/pick/David_Letterman_picks_up_trash_on_Broadway_pick_f_cm_np1_fr_med_0.avi,pick,24,True,,,,,,,not_probed
hmdb51,all,David_Letterman_picks_up_trash_on_Broadway_pick_f_cm_np3_ri_med_1,data/HMDB51_data/videos/pick/David_Letterman_picks_up_trash_on_Broadway_pick_f_cm_np3_ri_med_1.avi,pick,24,True,,,,,,,not_probed
hmdb51,all,Derren_Brown_-_Abondoned_Wallet_Trick_pick_f_cm_np1_le_med_0,data/HMDB51_data/videos/pick/Derren_Brown_-_Abondoned_Wallet_Trick_pick_f_cm_np1_le_med_0.avi,pick,24,True,,,,,,,not_probed
hmdb51,all,Die_Pfandpiraten_Doku_pick_f_cm_np1_ba_med_1,data/HMDB51_data/videos/pick/Die_Pfandpiraten_Doku_pick_f_cm_np1_ba_med_1.avi,pick,24,True,,,,,,,not_probed
hmdb51,all,Die_Pfandpiraten_Doku_pick_f_cm_np1_ba_med_2,data/HMDB51_data/videos/pick/Die_Pfandpiraten_Doku_pick_f_cm_np1_ba_med_2.avi,pick,24,True,,,,,,,not_probed
hmdb51,all,Die_Pfandpiraten_Doku_pick_f_cm_np1_le_med_0,data/HMDB51_data/videos/pick/Die_Pfandpiraten_Doku_pick_f_cm_np1_le_med_0.avi,pick,24,True,,,,,,,not_probed
hmdb51,all,Dollar_Prank_at_the_Rivertown_Mall_pick_f_cm_np1_le_med_0,data/HMDB51_data/videos/pick/Dollar_Prank_at_the_Rivertown_Mall_pick_f_cm_np1_le_med_0.avi,pick,24,True,,,,,,,not_probed
hmdb51,all,Dollar_Prank_at_the_Rivertown_Mall_pick_f_nm_np1_fr_med_1,data/HMDB51_data/videos/pick/Dollar_Prank_at_the_Rivertown_Mall_pick_f_nm_np1_fr_med_1.avi,pick,24,True,,,,,,,not_probed
hmdb51,all,Dollar_Prank_at_the_Rivertown_Mall_pick_f_nm_np1_fr_med_3,data/HMDB51_data/videos/pick/Dollar_Prank_at_the_Rivertown_Mall_pick_f_nm_np1_fr_med_3.avi,pick,24,True,,,,,,,not_probed
hmdb51,all,Dollar_Prank_at_the_Rivertown_Mall_pick_f_nm_np1_le_med_2,data/HMDB51_data/videos/pick/Dollar_Prank_at_the_Rivertown_Mall_pick_f_nm_np1_le_med_2.avi,pick,24,True,,,,,,,not_probed
hmdb51,all,Dollar_Prank_at_Wally_World_pick_f_nm_np1_fr_med_0,data/HMDB51_data/videos/pick/Dollar_Prank_at_Wally_World_pick_f_nm_np1_fr_med_0.avi,pick,24,True,,,,,,,not_probed
hmdb51,all,Dollar_Prank_at_Wally_World_pick_f_nm_np1_le_med_1,data/HMDB51_data/videos/pick/Dollar_Prank_at_Wally_World_pick_f_nm_np1_le_med_1.avi,pick,24,True,,,,,,,not_probed
hmdb51,all,Dollar_Prank_at_Wally_World_pick_f_nm_np1_le_med_2,data/HMDB51_data/videos/pick/Dollar_Prank_at_Wally_World_pick_f_nm_np1_le_med_2.avi,pick,24,True,,,,,,,not_probed
