dataset,split,video_id,video_path,label,label_id,total_frames_annotation,exists,readable,fps,num_frames,duration,width,height,error
diving48,train,_tigfCJFLZg_00096,data/Diving48_data/videos/_tigfCJFLZg_00096.mp4,class_26,26,177,True,,,,,,,not_probed
diving48,train,_tigfCJFLZg_00112,data/Diving48_data/videos/_tigfCJFLZg_00112.mp4,class_24,24,99,True,,,,,,,not_probed
diving48,train,_tigfCJFLZg_00113,data/Diving48_data/videos/_tigfCJFLZg_00113.mp4,class_24,24,150,True,,,,,,,not_probed
diving48,train,_tigfCJFLZg_00114,data/Diving48_data/videos/_tigfCJFLZg_00114.mp4,class_26,26,74,True,,,,,,,not_probed
diving48,train,_tigfCJFLZg_00115,data/Diving48_data/videos/_tigfCJFLZg_00115.mp4,class_26,26,157,True,,,,,,,not_probed
diving48,train,_tigfCJFLZg_00116,data/Diving48_data/videos/_tigfCJFLZg_00116.mp4,class_26,26,111,True,,,,,,,not_probed
diving48,train,_tigfCJFLZg_00117,data/Diving48_data/videos/_tigfCJFLZg_00117.mp4,class_26,26,146,True,,,,,,,not_probed
diving48,train,_tigfCJFLZg_00118,data/Diving48_data/videos/_tigfCJFLZg_00118.mp4,class_26,26,191,True,,,,,,,not_probed
diving48,train,_tigfCJFLZg_00119,data/Diving48_data/videos/_tigfCJFLZg_00119.mp4,class_26,26,156,True,,,,,,,not_probed
diving48,train,_tigfCJFLZg_00123,data/Diving48_data/videos/_tigfCJFLZg_00123.mp4,class_26,26,125,True,,,,,,,not_probed
diving48,train,_tigfCJFLZg_00124,data/Diving48_data/videos/_tigfCJFLZg_00124.mp4,class_26,26,219,True,,,,,,,not_probed
diving48,train,_tigfCJFLZg_00125,data/Diving48_data/videos/_tigfCJFLZg_00125.mp4,class_26,26,116,True,,,,,,,not_probed
diving48,train,_tigfCJFLZg_00133,data/Diving48_data/videos/_tigfCJFLZg_00133.mp4,class_26,26,109,True,,,,,,,not_probed
diving48,train,_tigfCJFLZg_00134,data/Diving48_data/videos/_tigfCJFLZg_00134.mp4,class_26,26,81,True,,,,,,,not_probed
diving48,train,_tigfCJFLZg_00138,data/Diving48_data/videos/_tigfCJFLZg_00138.mp4,class_26,26,155,True,,,,,,,not_probed
diving48,train,_tigfCJFLZg_00139,data/Diving48_data/videos/_tigfCJFLZg_00139.mp4,class_26,26,131,True,,,,,,,not_probed
diving48,train,_tigfCJFLZg_00140,data/Diving48_data/videos/_tigfCJFLZg_00140.mp4,class_26,26,76,True,,,,,,,not_probed
diving48,train,_tigfCJFLZg_00160,data/Diving48_data/videos/_tigfCJFLZg_00160.mp4,class_26,26,84,True,,,,,,,not_probed
diving48,train,_tigfCJFLZg_00161,data/Diving48_data/videos/_tigfCJFLZg_00161.mp4,class_26,26,162,True,,,,,,,not_probed
diving48,train,_tigfCJFLZg_00162,data/Diving48_data/videos/_tigfCJFLZg_00162.mp4,class_26,26,87,True,,,,,,,not_probed
diving48,train,_tigfCJFLZg_00163,data/Diving48_data/videos/_tigfCJFLZg_00163.mp4,class_26,26,91,True,,,,,,,not_probed
diving48,train,_tigfCJFLZg_00164,data/Diving48_data/videos/_tigfCJFLZg_00164.mp4,class_26,26,151,True,,,,,,,not_probed
diving48,train,_tigfCJFLZg_00165,data/Diving48_data/videos/_tigfCJFLZg_00165.mp4,class_27,27,186,True,,,,,,,not_probed
diving48,train,_tigfCJFLZg_00175,data/Diving48_data/videos/_tigfCJFLZg_00175.mp4,class_26,26,126,True,,,,,,,not_probed
diving48,train,_tigfCJFLZg_00176,data/Diving48_data/videos/_tigfCJFLZg_00176.mp4,class_26,26,144,True,,,,,,,not_probed
diving48,train,_tigfCJFLZg_00178,data/Diving48_data/videos/_tigfCJFLZg_00178.mp4,class_26,26,51,True,,,,,,,not_probed
diving48,train,_tigfCJFLZg_00179,data/Diving48_data/videos/_tigfCJFLZg_00179.mp4,class_26,26,144,True,,,,,,,not_probed
diving48,train,_tigfCJFLZg_00180,data/Diving48_data/videos/_tigfCJFLZg_00180.mp4,class_26,26,107,True,,,,,,,not_probed
diving48,train,_tigfCJFLZg_00184,data/Diving48_data/videos/_tigfCJFLZg_00184.mp4,class_26,26,92,True,,,,,,,not_probed
diving48,train,_tigfCJFLZg_00185,data/Diving48_data/videos/_tigfCJFLZg_00185.mp4,class_26,26,175,True,,,,,,,not_probed
diving48,train,_tigfCJFLZg_00215,data/Diving48_data/videos/_tigfCJFLZg_00215.mp4,class_26,26,123,True,,,,,,,not_probed
diving48,train,_tigfCJFLZg_00216,data/Diving48_data/videos/_tigfCJFLZg_00216.mp4,class_26,26,169,True,,,,,,,not_probed
diving48,train,_tigfCJFLZg_00217,data/Diving48_data/videos/_tigfCJFLZg_00217.mp4,class_26,26,177,True,,,,,,,not_probed
diving48,train,_tigfCJFLZg_00332,data/Diving48_data/videos/_tigfCJFLZg_00332.mp4,class_26,26,93,True,,,,,,,not_probed
diving48,train,_tigfCJFLZg_00333,data/Diving48_data/videos/_tigfCJFLZg_00333.mp4,class_26,26,87,True,,,,,,,not_probed
diving48,train,_tigfCJFLZg_00335,data/Diving48_data/videos/_tigfCJFLZg_00335.mp4,class_26,26,88,True,,,,,,,not_probed
diving48,train,_tigfCJFLZg_00406,data/Diving48_data/videos/_tigfCJFLZg_00406.mp4,class_26,26,133,True,,,,,,,not_probed
diving48,train,_tigfCJFLZg_00407,data/Diving48_data/videos/_tigfCJFLZg_00407.mp4,class_26,26,177,True,,,,,,,not_probed
diving48,train,_tigfCJFLZg_00409,data/Diving48_data/videos/_tigfCJFLZg_00409.mp4,class_26,26,107,True,,,,,,,not_probed
diving48,train,V5parOfpuEQ_00012,data/Diving48_data/videos/V5parOfpuEQ_00012.mp4,class_26,26,85,True,,,,,,,not_probed
diving48,train,V5parOfpuEQ_00013,data/Diving48_data/videos/V5parOfpuEQ_00013.mp4,class_26,26,160,True,,,,,,,not_probed
diving48,train,V5parOfpuEQ_00014,data/Diving48_data/videos/V5parOfpuEQ_00014.mp4,class_26,26,112,True,,,,,,,not_probed
diving48,train,V5parOfpuEQ_00015,data/Diving48_data/videos/V5parOfpuEQ_00015.mp4,class_26,26,116,True,,,,,,,not_probed
diving48,train,V5parOfpuEQ_00016,data/Diving48_data/videos/V5parOfpuEQ_00016.mp4,class_26,26,156,True,,,,,,,not_probed
diving48,train,V5parOfpuEQ_00017,data/Diving48_data/videos/V5parOfpuEQ_00017.mp4,class_26,26,150,True,,,,,,,not_probed
diving48,train,V5parOfpuEQ_00057,data/Diving48_data/videos/V5parOfpuEQ_00057.mp4,class_26,26,100,True,,,,,,,not_probed
diving48,train,V5parOfpuEQ_00058,data/Diving48_data/videos/V5parOfpuEQ_00058.mp4,class_26,26,180,True,,,,,,,not_probed
diving48,train,V5parOfpuEQ_00095,data/Diving48_data/videos/V5parOfpuEQ_00095.mp4,class_26,26,73,True,,,,,,,not_probed
diving48,train,V5parOfpuEQ_00096,data/Diving48_data/videos/V5parOfpuEQ_00096.mp4,class_26,26,168,True,,,,,,,not_probed
diving48,train,V5parOfpuEQ_00097,data/Diving48_data/videos/V5parOfpuEQ_00097.mp4,class_26,26,114,True,,,,,,,not_probed
diving48,train,vlfy4cny75s_00040,data/Diving48_data/videos/vlfy4cny75s_00040.mp4,class_15,15,197,True,,,,,,,not_probed
diving48,train,vlfy4cny75s_00041,data/Diving48_data/videos/vlfy4cny75s_00041.mp4,class_36,36,124,True,,,,,,,not_probed
diving48,train,vlfy4cny75s_00042,data/Diving48_data/videos/vlfy4cny75s_00042.mp4,class_15,15,199,True,,,,,,,not_probed
diving48,train,vlfy4cny75s_00147,data/Diving48_data/videos/vlfy4cny75s_00147.mp4,class_17,17,80,True,,,,,,,not_probed
diving48,train,VNvb5oLOpLg_00324,data/Diving48_data/videos/VNvb5oLOpLg_00324.mp4,class_08,8,123,True,,,,,,,not_probed
diving48,train,VNvb5oLOpLg_00325,data/Diving48_data/videos/VNvb5oLOpLg_00325.mp4,class_08,8,206,True,,,,,,,not_probed
diving48,train,VNvb5oLOpLg_00354,data/Diving48_data/videos/VNvb5oLOpLg_00354.mp4,class_21,21,170,True,,,,,,,not_probed
diving48,train,VNvb5oLOpLg_00355,data/Diving48_data/videos/VNvb5oLOpLg_00355.mp4,class_21,21,221,True,,,,,,,not_probed
diving48,train,VNvb5oLOpLg_00378,data/Diving48_data/videos/VNvb5oLOpLg_00378.mp4,class_24,24,225,True,,,,,,,not_probed
diving48,train,VNvb5oLOpLg_00379,data/Diving48_data/videos/VNvb5oLOpLg_00379.mp4,class_24,24,258,True,,,,,,,not_probed
diving48,train,VNvb5oLOpLg_00380,data/Diving48_data/videos/VNvb5oLOpLg_00380.mp4,class_34,34,147,True,,,,,,,not_probed
diving48,train,VNvb5oLOpLg_00381,data/Diving48_data/videos/VNvb5oLOpLg_00381.mp4,class_34,34,250,True,,,,,,,not_probed
diving48,train,VNvb5oLOpLg_00394,data/Diving48_data/videos/VNvb5oLOpLg_00394.mp4,class_44,44,141,True,,,,,,,not_probed
diving48,train,VNvb5oLOpLg_00395,data/Diving48_data/videos/VNvb5oLOpLg_00395.mp4,class_44,44,263,True,,,,,,,not_probed
diving48,train,VNvb5oLOpLg_00396,data/Diving48_data/videos/VNvb5oLOpLg_00396.mp4,class_27,27,271,True,,,,,,,not_probed
diving48,train,VNvb5oLOpLg_00397,data/Diving48_data/videos/VNvb5oLOpLg_00397.mp4,class_27,27,326,True,,,,,,,not_probed
diving48,train,VNvb5oLOpLg_00400,data/Diving48_data/videos/VNvb5oLOpLg_00400.mp4,class_26,26,121,True,,,,,,,not_probed
diving48,train,VNvb5oLOpLg_00401,data/Diving48_data/videos/VNvb5oLOpLg_00401.mp4,class_26,26,220,True,,,,,,,not_probed
diving48,train,VNvb5oLOpLg_00404,data/Diving48_data/videos/VNvb5oLOpLg_00404.mp4,class_26,26,244,True,,,,,,,not_probed
diving48,train,VNvb5oLOpLg_00405,data/Diving48_data/videos/VNvb5oLOpLg_00405.mp4,class_26,26,275,True,,,,,,,not_probed
diving48,train,VNvb5oLOpLg_00416,data/Diving48_data/videos/VNvb5oLOpLg_00416.mp4,class_34,34,216,True,,,,,,,not_probed
diving48,train,VNvb5oLOpLg_00417,data/Diving48_data/videos/VNvb5oLOpLg_00417.mp4,class_34,34,234,True,,,,,,,not_probed
diving48,train,VNvb5oLOpLg_00430,data/Diving48_data/videos/VNvb5oLOpLg_00430.mp4,class_07,7,158,True,,,,,,,not_probed
diving48,train,VNvb5oLOpLg_00431,data/Diving48_data/videos/VNvb5oLOpLg_00431.mp4,class_07,7,268,True,,,,,,,not_probed
diving48,train,VNvb5oLOpLg_00450,data/Diving48_data/videos/VNvb5oLOpLg_00450.mp4,class_21,21,283,True,,,,,,,not_probed
diving48,train,VNvb5oLOpLg_00451,data/Diving48_data/videos/VNvb5oLOpLg_00451.mp4,class_21,21,221,True,,,,,,,not_probed
diving48,train,VNvb5oLOpLg_00474,data/Diving48_data/videos/VNvb5oLOpLg_00474.mp4,class_43,43,235,True,,,,,,,not_probed
diving48,train,VNvb5oLOpLg_00475,data/Diving48_data/videos/VNvb5oLOpLg_00475.mp4,class_43,43,260,True,,,,,,,not_probed
diving48,train,VNvb5oLOpLg_00535,data/Diving48_data/videos/VNvb5oLOpLg_00535.mp4,class_21,21,101,True,,,,,,,not_probed
diving48,train,VNvb5oLOpLg_00536,data/Diving48_data/videos/VNvb5oLOpLg_00536.mp4,class_21,21,200,True,,,,,,,not_probed
diving48,train,VNvb5oLOpLg_00866,data/Diving48_data/videos/VNvb5oLOpLg_00866.mp4,class_33,33,288,True,,,,,,,not_probed
diving48,train,VNvb5oLOpLg_00867,data/Diving48_data/videos/VNvb5oLOpLg_00867.mp4,class_33,33,277,True,,,,,,,not_probed
diving48,train,VNvb5oLOpLg_00868,data/Diving48_data/videos/VNvb5oLOpLg_00868.mp4,class_33,33,283,True,,,,,,,not_probed
diving48,train,VNvb5oLOpLg_00869,data/Diving48_data/videos/VNvb5oLOpLg_00869.mp4,class_26,26,106,True,,,,,,,not_probed
diving48,train,VNvb5oLOpLg_00870,data/Diving48_data/videos/VNvb5oLOpLg_00870.mp4,class_26,26,230,True,,,,,,,not_probed
diving48,train,VNvb5oLOpLg_00884,data/Diving48_data/videos/VNvb5oLOpLg_00884.mp4,class_34,34,213,True,,,,,,,not_probed
diving48,train,VNvb5oLOpLg_00885,data/Diving48_data/videos/VNvb5oLOpLg_00885.mp4,class_35,35,166,True,,,,,,,not_probed
diving48,train,VNvb5oLOpLg_00886,data/Diving48_data/videos/VNvb5oLOpLg_00886.mp4,class_35,35,248,True,,,,,,,not_probed
diving48,train,VNvb5oLOpLg_00904,data/Diving48_data/videos/VNvb5oLOpLg_00904.mp4,class_33,33,343,True,,,,,,,not_probed
diving48,train,VNvb5oLOpLg_00905,data/Diving48_data/videos/VNvb5oLOpLg_00905.mp4,class_33,33,255,True,,,,,,,not_probed
diving48,train,VNvb5oLOpLg_00906,data/Diving48_data/videos/VNvb5oLOpLg_00906.mp4,class_33,33,246,True,,,,,,,not_probed
diving48,train,VNvb5oLOpLg_00907,data/Diving48_data/videos/VNvb5oLOpLg_00907.mp4,class_26,26,151,True,,,,,,,not_probed
diving48,train,VNvb5oLOpLg_00908,data/Diving48_data/videos/VNvb5oLOpLg_00908.mp4,class_26,26,254,True,,,,,,,not_probed
diving48,train,VNvb5oLOpLg_00945,data/Diving48_data/videos/VNvb5oLOpLg_00945.mp4,class_09,9,231,True,,,,,,,not_probed
diving48,train,VNvb5oLOpLg_00946,data/Diving48_data/videos/VNvb5oLOpLg_00946.mp4,class_35,35,294,True,,,,,,,not_probed
diving48,train,VNvb5oLOpLg_00947,data/Diving48_data/videos/VNvb5oLOpLg_00947.mp4,class_35,35,286,True,,,,,,,not_probed
diving48,train,VNvb5oLOpLg_00966,data/Diving48_data/videos/VNvb5oLOpLg_00966.mp4,class_09,9,247,True,,,,,,,not_probed
diving48,train,VNvb5oLOpLg_00967,data/Diving48_data/videos/VNvb5oLOpLg_00967.mp4,class_44,44,120,True,,,,,,,not_probed
diving48,train,VNvb5oLOpLg_00968,data/Diving48_data/videos/VNvb5oLOpLg_00968.mp4,class_44,44,231,True,,,,,,,not_probed
diving48,train,VNvb5oLOpLg_00987,data/Diving48_data/videos/VNvb5oLOpLg_00987.mp4,class_35,35,266,True,,,,,,,not_probed
diving48,train,VNvb5oLOpLg_00988,data/Diving48_data/videos/VNvb5oLOpLg_00988.mp4,class_07,7,132,True,,,,,,,not_probed
diving48,train,VNvb5oLOpLg_00989,data/Diving48_data/videos/VNvb5oLOpLg_00989.mp4,class_07,7,257,True,,,,,,,not_probed
diving48,train,VNvb5oLOpLg_01005,data/Diving48_data/videos/VNvb5oLOpLg_01005.mp4,class_44,44,246,True,,,,,,,not_probed
diving48,train,VNvb5oLOpLg_01006,data/Diving48_data/videos/VNvb5oLOpLg_01006.mp4,class_12,12,189,True,,,,,,,not_probed
diving48,train,VNvb5oLOpLg_01007,data/Diving48_data/videos/VNvb5oLOpLg_01007.mp4,class_12,12,291,True,,,,,,,not_probed
diving48,train,VNvb5oLOpLg_01011,data/Diving48_data/videos/VNvb5oLOpLg_01011.mp4,class_09,9,212,True,,,,,,,not_probed
diving48,train,VNvb5oLOpLg_01012,data/Diving48_data/videos/VNvb5oLOpLg_01012.mp4,class_26,26,167,True,,,,,,,not_probed
diving48,train,VNvb5oLOpLg_01013,data/Diving48_data/videos/VNvb5oLOpLg_01013.mp4,class_26,26,246,True,,,,,,,not_probed
diving48,train,VNvb5oLOpLg_01046,data/Diving48_data/videos/VNvb5oLOpLg_01046.mp4,class_44,44,231,True,,,,,,,not_probed
diving48,train,VNvb5oLOpLg_01047,data/Diving48_data/videos/VNvb5oLOpLg_01047.mp4,class_35,35,131,True,,,,,,,not_probed
diving48,train,VNvb5oLOpLg_01048,data/Diving48_data/videos/VNvb5oLOpLg_01048.mp4,class_35,35,262,True,,,,,,,not_probed
diving48,train,VNvb5oLOpLg_01064,data/Diving48_data/videos/VNvb5oLOpLg_01064.mp4,class_34,34,139,True,,,,,,,not_probed
diving48,train,VNvb5oLOpLg_01065,data/Diving48_data/videos/VNvb5oLOpLg_01065.mp4,class_44,44,259,True,,,,,,,not_probed
diving48,train,VNvb5oLOpLg_01072,data/Diving48_data/videos/VNvb5oLOpLg_01072.mp4,class_26,26,247,True,,,,,,,not_probed
diving48,train,VNvb5oLOpLg_01073,data/Diving48_data/videos/VNvb5oLOpLg_01073.mp4,class_27,27,176,True,,,,,,,not_probed
diving48,train,VNvb5oLOpLg_01074,data/Diving48_data/videos/VNvb5oLOpLg_01074.mp4,class_27,27,252,True,,,,,,,not_probed
diving48,train,VNvb5oLOpLg_01075,data/Diving48_data/videos/VNvb5oLOpLg_01075.mp4,class_27,27,282,True,,,,,,,not_probed
diving48,train,VNvb5oLOpLg_01076,data/Diving48_data/videos/VNvb5oLOpLg_01076.mp4,class_33,33,296,True,,,,,,,not_probed
diving48,train,VNvb5oLOpLg_01077,data/Diving48_data/videos/VNvb5oLOpLg_01077.mp4,class_33,33,233,True,,,,,,,not_probed
diving48,train,VNvb5oLOpLg_01102,data/Diving48_data/videos/VNvb5oLOpLg_01102.mp4,class_02,2,294,True,,,,,,,not_probed
diving48,train,VNvb5oLOpLg_01103,data/Diving48_data/videos/VNvb5oLOpLg_01103.mp4,class_44,44,230,True,,,,,,,not_probed
diving48,train,VNvb5oLOpLg_01104,data/Diving48_data/videos/VNvb5oLOpLg_01104.mp4,class_44,44,275,True,,,,,,,not_probed
diving48,train,xbQCwTHcGN8_00025,data/Diving48_data/videos/xbQCwTHcGN8_00025.mp4,class_26,26,134,True,,,,,,,not_probed
diving48,train,xbQCwTHcGN8_00026,data/Diving48_data/videos/xbQCwTHcGN8_00026.mp4,class_26,26,200,True,,,,,,,not_probed
diving48,train,xbQCwTHcGN8_00027,data/Diving48_data/videos/xbQCwTHcGN8_00027.mp4,class_26,26,123,True,,,,,,,not_probed
diving48,train,xbQCwTHcGN8_00046,data/Diving48_data/videos/xbQCwTHcGN8_00046.mp4,class_26,26,48,True,,,,,,,not_probed
diving48,train,xbQCwTHcGN8_00047,data/Diving48_data/videos/xbQCwTHcGN8_00047.mp4,class_26,26,122,True,,,,,,,not_probed
diving48,train,xbQCwTHcGN8_00064,data/Diving48_data/videos/xbQCwTHcGN8_00064.mp4,class_26,26,79,True,,,,,,,not_probed
diving48,train,xbQCwTHcGN8_00065,data/Diving48_data/videos/xbQCwTHcGN8_00065.mp4,class_26,26,173,True,,,,,,,not_probed
diving48,train,xbQCwTHcGN8_00066,data/Diving48_data/videos/xbQCwTHcGN8_00066.mp4,class_26,26,101,True,,,,,,,not_probed
diving48,train,xbQCwTHcGN8_00067,data/Diving48_data/videos/xbQCwTHcGN8_00067.mp4,class_26,26,98,True,,,,,,,not_probed
diving48,train,xbQCwTHcGN8_00068,data/Diving48_data/videos/xbQCwTHcGN8_00068.mp4,class_26,26,184,True,,,,,,,not_probed
diving48,train,xbQCwTHcGN8_00069,data/Diving48_data/videos/xbQCwTHcGN8_00069.mp4,class_26,26,130,True,,,,,,,not_probed
diving48,train,xbQCwTHcGN8_00073,data/Diving48_data/videos/xbQCwTHcGN8_00073.mp4,class_26,26,112,True,,,,,,,not_probed
diving48,train,xbQCwTHcGN8_00074,data/Diving48_data/videos/xbQCwTHcGN8_00074.mp4,class_26,26,156,True,,,,,,,not_probed
diving48,train,xbQCwTHcGN8_00075,data/Diving48_data/videos/xbQCwTHcGN8_00075.mp4,class_26,26,111,True,,,,,,,not_probed
diving48,train,xbQCwTHcGN8_00088,data/Diving48_data/videos/xbQCwTHcGN8_00088.mp4,class_26,26,57,True,,,,,,,not_probed
diving48,train,xbQCwTHcGN8_00089,data/Diving48_data/videos/xbQCwTHcGN8_00089.mp4,class_26,26,129,True,,,,,,,not_probed
diving48,train,xbQCwTHcGN8_00090,data/Diving48_data/videos/xbQCwTHcGN8_00090.mp4,class_26,26,87,True,,,,,,,not_probed
diving48,train,xbQCwTHcGN8_00097,data/Diving48_data/videos/xbQCwTHcGN8_00097.mp4,class_26,26,77,True,,,,,,,not_probed
diving48,train,xbQCwTHcGN8_00098,data/Diving48_data/videos/xbQCwTHcGN8_00098.mp4,class_26,26,144,True,,,,,,,not_probed
diving48,train,xbQCwTHcGN8_00139,data/Diving48_data/videos/xbQCwTHcGN8_00139.mp4,class_26,26,51,True,,,,,,,not_probed
diving48,train,xbQCwTHcGN8_00140,data/Diving48_data/videos/xbQCwTHcGN8_00140.mp4,class_26,26,128,True,,,,,,,not_probed
diving48,train,xbQCwTHcGN8_00141,data/Diving48_data/videos/xbQCwTHcGN8_00141.mp4,class_26,26,193,True,,,,,,,not_probed
diving48,train,xbQCwTHcGN8_00247,data/Diving48_data/videos/xbQCwTHcGN8_00247.mp4,class_26,26,48,True,,,,,,,not_probed
diving48,train,xbQCwTHcGN8_00248,data/Diving48_data/videos/xbQCwTHcGN8_00248.mp4,class_26,26,125,True,,,,,,,not_probed
diving48,test,XfCaMLlyj9I_00087,data/Diving48_data/videos/XfCaMLlyj9I_00087.mp4,class_26,26,64,True,,,,,,,not_probed
diving48,test,XfCaMLlyj9I_00088,data/Diving48_data/videos/XfCaMLlyj9I_00088.mp4,class_26,26,81,True,,,,,,,not_probed
diving48,test,XfCaMLlyj9I_00089,data/Diving48_data/videos/XfCaMLlyj9I_00089.mp4,class_26,26,123,True,,,,,,,not_probed
diving48,test,XfCaMLlyj9I_00090,data/Diving48_data/videos/XfCaMLlyj9I_00090.mp4,class_26,26,67,True,,,,,,,not_probed
diving48,test,XfCaMLlyj9I_00095,data/Diving48_data/videos/XfCaMLlyj9I_00095.mp4,class_26,26,153,True,,,,,,,not_probed
diving48,test,XfCaMLlyj9I_00096,data/Diving48_data/videos/XfCaMLlyj9I_00096.mp4,class_26,26,107,True,,,,,,,not_probed
diving48,test,XfCaMLlyj9I_00097,data/Diving48_data/videos/XfCaMLlyj9I_00097.mp4,class_26,26,194,True,,,,,,,not_probed
diving48,test,XfCaMLlyj9I_00098,data/Diving48_data/videos/XfCaMLlyj9I_00098.mp4,class_26,26,118,True,,,,,,,not_probed
diving48,test,XfCaMLlyj9I_00099,data/Diving48_data/videos/XfCaMLlyj9I_00099.mp4,class_26,26,81,True,,,,,,,not_probed
diving48,test,XfCaMLlyj9I_00100,data/Diving48_data/videos/XfCaMLlyj9I_00100.mp4,class_26,26,82,True,,,,,,,not_probed
diving48,test,XfCaMLlyj9I_00101,data/Diving48_data/videos/XfCaMLlyj9I_00101.mp4,class_26,26,158,True,,,,,,,not_probed
diving48,test,XfCaMLlyj9I_00102,data/Diving48_data/videos/XfCaMLlyj9I_00102.mp4,class_26,26,97,True,,,,,,,not_probed
diving48,train,Y4ARBzok9aU_00000,data/Diving48_data/videos/Y4ARBzok9aU_00000.mp4,class_26,26,134,True,,,,,,,not_probed
diving48,train,Y4ARBzok9aU_00001,data/Diving48_data/videos/Y4ARBzok9aU_00001.mp4,class_26,26,183,True,,,,,,,not_probed
diving48,train,Y4ARBzok9aU_00002,data/Diving48_data/videos/Y4ARBzok9aU_00002.mp4,class_26,26,102,True,,,,,,,not_probed
diving48,train,Y4ARBzok9aU_00009,data/Diving48_data/videos/Y4ARBzok9aU_00009.mp4,class_26,26,88,True,,,,,,,not_probed
diving48,train,Y4ARBzok9aU_00010,data/Diving48_data/videos/Y4ARBzok9aU_00010.mp4,class_26,26,172,True,,,,,,,not_probed
diving48,train,Y4ARBzok9aU_00011,data/Diving48_data/videos/Y4ARBzok9aU_00011.mp4,class_24,24,93,True,,,,,,,not_probed
diving48,train,Y7QZcr24ye0_00836,data/Diving48_data/videos/Y7QZcr24ye0_00836.mp4,class_17,17,228,True,,,,,,,not_probed
diving48,train,Y7QZcr24ye0_00837,data/Diving48_data/videos/Y7QZcr24ye0_00837.mp4,class_17,17,245,True,,,,,,,not_probed
diving48,train,Y7QZcr24ye0_00838,data/Diving48_data/videos/Y7QZcr24ye0_00838.mp4,class_00,0,149,True,,,,,,,not_probed
diving48,train,Y7QZcr24ye0_00839,data/Diving48_data/videos/Y7QZcr24ye0_00839.mp4,class_00,0,260,True,,,,,,,not_probed
diving48,train,Y7QZcr24ye0_00840,data/Diving48_data/videos/Y7QZcr24ye0_00840.mp4,class_00,0,317,True,,,,,,,not_probed
diving48,train,Y7QZcr24ye0_00841,data/Diving48_data/videos/Y7QZcr24ye0_00841.mp4,class_46,46,148,True,,,,,,,not_probed
diving48,train,Y7QZcr24ye0_00842,data/Diving48_data/videos/Y7QZcr24ye0_00842.mp4,class_46,46,292,True,,,,,,,not_probed
diving48,train,Y7QZcr24ye0_00843,data/Diving48_data/videos/Y7QZcr24ye0_00843.mp4,class_46,46,316,True,,,,,,,not_probed
diving48,train,Y7QZcr24ye0_00844,data/Diving48_data/videos/Y7QZcr24ye0_00844.mp4,class_20,20,153,True,,,,,,,not_probed
diving48,train,Y7QZcr24ye0_00857,data/Diving48_data/videos/Y7QZcr24ye0_00857.mp4,class_33,33,272,True,,,,,,,not_probed
diving48,train,Y7QZcr24ye0_00858,data/Diving48_data/videos/Y7QZcr24ye0_00858.mp4,class_33,33,299,True,,,,,,,not_probed
diving48,train,Y7QZcr24ye0_00859,data/Diving48_data/videos/Y7QZcr24ye0_00859.mp4,class_05,5,262,True,,,,,,,not_probed
diving48,train,Y7QZcr24ye0_00871,data/Diving48_data/videos/Y7QZcr24ye0_00871.mp4,class_33,33,111,True,,,,,,,not_probed
diving48,train,Y7QZcr24ye0_00872,data/Diving48_data/videos/Y7QZcr24ye0_00872.mp4,class_33,33,236,True,,,,,,,not_probed
diving48,train,Y7QZcr24ye0_00895,data/Diving48_data/videos/Y7QZcr24ye0_00895.mp4,class_34,34,225,True,,,,,,,not_probed
diving48,train,Y7QZcr24ye0_00896,data/Diving48_data/videos/Y7QZcr24ye0_00896.mp4,class_34,34,231,True,,,,,,,not_probed
diving48,train,Y7QZcr24ye0_00897,data/Diving48_data/videos/Y7QZcr24ye0_00897.mp4,class_26,26,273,True,,,,,,,not_probed
diving48,train,Y7QZcr24ye0_00898,data/Diving48_data/videos/Y7QZcr24ye0_00898.mp4,class_26,26,249,True,,,,,,,not_probed
diving48,train,Y7QZcr24ye0_00899,data/Diving48_data/videos/Y7QZcr24ye0_00899.mp4,class_26,26,262,True,,,,,,,not_probed
diving48,train,Y7QZcr24ye0_00900,data/Diving48_data/videos/Y7QZcr24ye0_00900.mp4,class_27,27,126,True,,,,,,,not_probed
diving48,train,ZAmJsIcfFOA_00000,data/Diving48_data/videos/ZAmJsIcfFOA_00000.mp4,class_26,26,68,True,,,,,,,not_probed
diving48,train,ZAmJsIcfFOA_00001,data/Diving48_data/videos/ZAmJsIcfFOA_00001.mp4,class_26,26,160,True,,,,,,,not_probed
diving48,train,ZAmJsIcfFOA_00002,data/Diving48_data/videos/ZAmJsIcfFOA_00002.mp4,class_26,26,135,True,,,,,,,not_probed
diving48,train,ZAmJsIcfFOA_00003,data/Diving48_data/videos/ZAmJsIcfFOA_00003.mp4,class_26,26,156,True,,,,,,,not_probed
diving48,train,ZAmJsIcfFOA_00004,data/Diving48_data/videos/ZAmJsIcfFOA_00004.mp4,class_26,26,135,True,,,,,,,not_probed
diving48,train,ZAmJsIcfFOA_00005,data/Diving48_data/videos/ZAmJsIcfFOA_00005.mp4,class_26,26,85,True,,,,,,,not_probed
diving48,train,ZAmJsIcfFOA_00006,data/Diving48_data/videos/ZAmJsIcfFOA_00006.mp4,class_26,26,125,True,,,,,,,not_probed
diving48,train,ZAmJsIcfFOA_00007,data/Diving48_data/videos/ZAmJsIcfFOA_00007.mp4,class_26,26,169,True,,,,,,,not_probed
